Site_ID,Planned_Kiosk_Type,Installation_Status,PPT_ID,Legacy_ID,Borough,Council_District,Community_Board,Street_Address,Cross_Street_1,Cross_Street_2,IxN_Corner,Postcode,Zoning,Latitude,Longitude,Installation_Complete,Activation_Complete,Neighborhood_Tabulation_Area_(NTA),Building_Identification_Number_(BIN),Borough-Block-Lot_(BBL),Census_Tract_(CT),Location
mn-04-134912,Link1.0,Live,134912,mn-04-134912,Manhattan,3,104,211 8 AVENUE,WEST 21 STREET,WEST 20 STREET,SW,10011,C1-6A,40.743919,-73.999645,4/30/17,5/30/17,Hudson Yards-Chelsea-Flatiron-Union Square,1013268,1007440043,1008900,"(40.743919, -73.999645)"
mn-12-120769,Link1.0,Live,120769,mn-12-120769,Manhattan,10,112,1400 ST. NICHOLAS AVENUE,WEST 180 STREET,WEST 181 STREET,NE,10033,C1-4,40.848673,-73.93407,12/5/17,4/19/18,Washington Heights North,1063634,1021530057,1026900,"(40.848673, -73.93407)"
mn-06-121521,Link1.0,Live,121521,mn-06-121521,Manhattan,4,106,578 3 AVENUE,EAST 38 STREET,EAST 39 STREET,NW,10016,C1-9,40.748383,-73.976344,2/28/16,3/10/16,Murray Hill-Kips Bay,1019272,1008947502,1008000,"(40.748383, -73.976344)"
mn-04-122075,Link1.0,Live,122075,mn-04-122075,Manhattan,3,104,615 8 AVENUE,WEST 40 STREET,WEST 39 STREET,SW,10018,C6-4,40.755878,-73.990933,3/12/16,4/11/16,Clinton,1013688,1007630042,1011500,"(40.755878, -73.990933)"
bk-16-145962,Link1.0,Live,145962,LINK-018133,Brooklyn,41,316,2122 FULTON STREET,SOMERS STREET,ROCKAWAY AVENUE,MIDBLOCK,11233,C2-3,40.678286,-73.912185,9/30/17,4/5/18,Ocean Hill,3042170,3015510015,3030100,"(40.678286, -73.912185)"
mn-02-123589,Link1.0,Live,123589,mn-02-123589,Manhattan,3,102,180 VARICK STREET,CHARLTON STREET,KING STREET,NE,10014,M1-6,40.727284,-74.005407,7/31/18,10/6/20,SoHo-TriBeCa-Civic Center-Little Italy,1008117,1005190070,1003700,"(40.727284, -74.005407)"
bk-04-150244,Link1.0,Live,150244,,Brooklyn,34,304,143 CENTRAL AVENUE,CENTRAL AVENUE,WILSON AVE,NW,11221,C1-3,40.699584,-73.927465,9/7/22,10/25/22,Bushwick South,3325272,3031960001,423,"(40.699584, -73.927465)"
qu-03-139608,Link1.0,Live,139608,qu-03-139608,Queens,25,403,37-69 80 STREET,ROOSEVELT AVENUE,37 AVENUE,NE,11372,C2-3,40.747603,-73.885751,8/31/17,10/13/17,Jackson Heights,4030002,4012910047,4028300,"(40.747603, -73.885751)"
bk-02-127278,Link1.0,Live,127278,bk-02-127278,Brooklyn,33,302,126 SMITH STREET,DEAN STREET,PACIFIC STREET,NW,11201,C2-4,40.687497,-73.990023,7/1/17,2/1/19,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3001047,3001870029,3004300,"(40.687497, -73.990023)"
bk-06-145902,Link1.0,Live,145902,LINK-021518,Brooklyn,39,306,258 14 STREET,5 AVENUE,4 AVENUE,SW,11215,C4-3A,40.66623,-73.989057,7/31/17,8/31/17,Park Slope-Gowanus,3023670,3010410036,3014100,"(40.66623, -73.989057)"
mn-04-138822,Link1.0,Live,138822,20038,Manhattan,3,104,314 11 AVENUE,WEST 30 STREET,WEST 29 STREET,SE,10001,C6-4,40.753067,-74.003811,8/7/18,1/25/19,Hudson Yards-Chelsea-Flatiron-Union Square,1088120,1007010062,1009900,"(40.753067, -74.003811)"
qu-06-145845,Link1.0,Live,145845,LINK-006873,Queens,29,406,108-36 QUEENS BOULEVARD,71 ROAD,72 AVENUE,SE,11375,C4-5X,40.720671,-73.842845,5/20/17,7/18/17,Forest Hills,4078003,4032570001,4073700,"(40.720671, -73.842845)"
mn-09-120262,Link1.0,Live,120262,mn-09-120262,Manhattan,7,109,600 WEST 116 STREET,BROADWAY,CLAREMONT AVENUE,SW,10025,C1-4,40.808041,-73.96421,5/21/16,6/29/16,Morningside Heights,1057380,1018960072,1020500,"(40.808041, -73.96421)"
qu-03-136453,Link1.0,Live,136453,qu-03-136453,Queens,21,403,84-29 ROOSEVELT AVENUE,85 STREET,84 STREET,NW,11372,C1-3,40.747971,-73.881387,8/31/17,10/4/17,Jackson Heights,4036234,4014720036,4028100,"(40.747971, -73.881387)"
mn-04-135877,Link1.0,Live,135877,mn-04-135877,Manhattan,3,104,850 10 AVENUE,WEST 56 STREET,WEST 55 STREET,SE,10019,C6-2,40.768262,-73.989043,9/23/17,1/5/18,Clinton,1026841,1010650001,1013900,"(40.768262, -73.989043)"
mn-12-120334,Link1.0,Live,120334,mn-12-120334,Manhattan,7,112,600 WEST 162 STREET,BROADWAY,FORT WASHINGTON AVENUE,SW,10032,C1-4,40.837241,-73.942876,11/11/17,2/6/18,Washington Heights South,1063354,1021370026,1024500,"(40.837241, -73.942876)"
bk-02-145904,Link1.0,Live,145904,LINK-020655,Brooklyn,33,302,71 WYCKOFF STREET,SMITH STREET,COURT STREET,NW,11201,C2-4,40.686177,-73.991014,7/31/17,9/18/17,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3005750,3003840049,3006900,"(40.686177, -73.991014)"
mn-08-121038,Link1.0,Live,121038,mn-08-121038,Manhattan,4,108,29 EAST 76 STREET,MADISON AVENUE,5 AVENUE,NW,10021,C5-1,40.774498,-73.963723,1/27/18,4/10/18,Upper East Side-Carnegie Hill,1041796,1013910014,1013000,"(40.774498, -73.963723)"
bx-05-123185,Link1.0,Live,123185,bx-05-123185,Bronx,14,205,23 WEST BURNSIDE AVENUE,DAVIDSON AVENUE,GRAND AVENUE,NW,10453,C1-4,40.853881,-73.908662,12/6/16,1/12/17,University Heights-Morris Heights,2014160,2031930033,2025100,"(40.853881, -73.908662)"
bk-08-126502,Link1.0,Live,126502,bk-08-126502,Brooklyn,35,308,307 FLATBUSH AVENUE,PROSPECT PLACE,PARK PLACE,SE,11217,C2-4,40.678453,-73.973253,11/3/17,3/8/18,Prospect Heights,3028698,3011570015,3016100,"(40.678453, -73.973253)"
qu-01-160064,Link5G_NonAd,Live,,,Queens,26,401,24-03 QUEENS PLAZA NORTH,24th St,Crescent St,N,11101,M1-5/R9,40.7513,-73.94088,8/15/24,9/25/24,Queensbridge-Ravenswood-Long Island City,4004995,3004140005,,"(40.7513, -73.94088)"
mn-10-136677,Link1.0,Live,136677,mn-10-136677,Manhattan,9,110,2079 FREDERICK DOUGLASS BOULEVARD,WEST 113 STREET,WEST 112 STREET,SW,10026,C1-4,40.80235,-73.95698,10/8/16,10/31/16,Central Harlem South,1075301,1018470021,1019702,"(40.80235, -73.95698)"
mn-04-139998,Link1.0,Live,139998,mn-04-139998,Manhattan,3,104,728 10 AVENUE,WEST 50 STREET,WEST 49 STREET,MIDBLOCK,10019,C2-5,40.764456,-73.99182,10/7/17,4/30/18,Clinton,1026665,1010590163,1012700,"(40.764456, -73.99182)"
mn-05-121798,LINK1.0,Removed Pending Reinstall,121798,mn-05-121798,Manhattan,4,105,133 EAST 55 STREET,LEXINGTON AVENUE,PARK AVENUE,NW,10022,C5-2.5,40.759807,-73.970369,1/28/17,3/23/17,Turtle Bay-East Midtown,1036511,1013100014,1010000,"(40.759807, -73.970369)"
mn-08-121010,Link1.0,Live,121010,mn-08-121010,Manhattan,5,108,1450 3 AVENUE,EAST 82 STREET,EAST 83 STREET,NW,10028,C1-9,40.776366,-73.955931,2/15/16,3/30/16,Upper East Side-Carnegie Hill,1047619,1015110033,1014000,"(40.776366, -73.955931)"
bk-06-145891,Link1.0,Live,145891,LINK-021504,Brooklyn,39,306,50 5 AVENUE,BERGEN STREET,DEAN STREET,SW,11217,C1-4,40.681596,-73.977038,7/20/17,8/15/17,Park Slope-Gowanus,3018442,3009300045,3012901,"(40.681596, -73.977038)"
qu-02-125014,Link1.0,Live,125014,qu-02-125014,Queens,26,402,10-63 JACKSON AVENUE,49 AVENUE,50 AVENUE,NW,11101,C2-5,40.742919,-73.952127,3/4/17,3/24/17,Hunters Point-Sunnyside-West Maspeth,4000240,4000427501,4000700,"(40.742919, -73.952127)"
mn-05-135892,Link1.0,Live,135892,mn-05-135892,Manhattan,4,105,300 MADISON AVENUE,EAST 42 STREET,EAST 41 STREET,MIDBLOCK,10017,C5-3,40.752545,-73.979585,4/30/17,7/19/17,Murray Hill-Kips Bay,1085972,1012760058,1008200,"(40.752545, -73.979585)"
mn-01-109612,Link1.0,Live,109612,20533,Manhattan,1,101,67 READE STREET,CHURCH STREET,BROADWAY,MIDBLOCK,10007,C6-3A,40.715027,-74.006772,8/2/18,10/9/20,SoHo-TriBeCa-Civic Center-Little Italy,1001627,1001490006,1002100,"(40.715027, -74.006772)"
bx-07-145853,Link1.0,Live,145853,LINK-018398,Bronx,15,207,2620 BRIGGS AVENUE,EAST 194 STREET,EAST KINGSBRIDGE ROAD,SE,10458,C1-3,40.86487,-73.8928,6/24/17,10/26/17,Bedford Park-Fordham North,2000000,2032930049,2039901,"(40.86487, -73.8928)"
bk-04-127500,Link5G_Ad,Live,127500,SC90721,Brooklyn,34,304,72 WYCKOFF AVENUE,HART STREET,SUYDAM STREET,,11237,M1-1,40.704822,-73.920155,12/7/22,3/14/23,Bushwick North,3073257,3032210031,3044500,"(40.704822, -73.920155)"
qu-12-141545,Link1.0,Live,141545,qu-12-141545,Queens,24,412,160-15 JAMAICA AVENUE,161 STREET,160 STREET,NW,11432,C6-3,40.70402,-73.79869,8/18/16,10/20/16,Jamaica,4208855,4097570047,4044601,"(40.70402, -73.79869)"
bk-03-145749,Link1.0,Live,145749,LINK-018119,Brooklyn,36,303,1628 FULTON STREET,BAINBRIDGE STREET,LEWIS AVENUE,SW,11213,C2-4,40.679561,-73.9355,2/27/17,3/20/17,Crown Heights North,3000000,3016990041,3027100,"(40.679561, -73.9355)"
bk-14-145813,Link1.0,Live,145813,LINK-018083,Brooklyn,40,314,895 FLATBUSH AVENUE,CHURCH AVENUE,SNYDER AVENUE,SE,11226,C4-4A,40.650029,-73.958502,3/6/17,5/1/17,Erasmus,3117221,3051030023,3079400,"(40.650029, -73.958502)"
mn-03-123802,Link1.0,Live,123802,mn-03-123802,Manhattan,2,103,237 1 AVENUE,EAST 14 STREET,EAST 13 STREET,SW,10003,C1-7A,40.731219,-73.982827,8/12/17,10/6/17,East Village,1006522,1004550033,1004000,"(40.731219, -73.982827)"
mn-07-107810,Link1.0,Live,107810,mn-07-107810,Manhattan,7,107,2704 BROADWAY,WEST 103 STREET,WEST 104 STREET,NE,10025,C1-5,40.799331,-73.968232,6/11/16,7/7/16,Upper West Side,1056563,1018757501,1019100,"(40.799331, -73.968232)"
qu-02-145746,Link1.0,Live,145746,LINK-018201,Queens,26,402,22-25 JACKSON AVENUE,46 AVENUE,46 ROAD,NE,11101,C2-5,40.745418,-73.946937,2/25/17,3/29/17,Hunters Point-Sunnyside-West Maspeth,4000561,4000760016,4000700,"(40.745418, -73.946937)"
bk-16-127124,Link1.0,Live,127124,LINK-011959,Brooklyn,37,316,1861 PITKIN AVENUE,PITKIN AVENUE,GLENMORE AVENUE,MIDBLOCK,11212,C2-3,40.670741,-73.90406,12/8/22,3/7/23,Brownsville,3327014,3037270001,3090800,"(40.670741, -73.90406)"
bx-04-113552,Link1.0,Live,113552,bx-04-113552,Bronx,8,204,875 GERARD AVENUE,EAST 161 STREET,EAST 162 STREET,NW,10452,C1-4,40.827825,-73.924833,7/1/16,7/15/16,West Concourse,2002991,2024840035,2019500,"(40.827825, -73.924833)"
si-02-145824,Link1.0,Live,145824,LINK-018408,Staten Island,50,502,2100 RICHMOND ROAD,COLFAX AVENUE,LINCOLN AVENUE,SW,10306,C1-1,40.581677,-74.11135,4/10/17,5/25/17,New Dorp-Midland Beach,5051531,5035780014,5011402,"(40.581677, -74.11135)"
mn-10-120621,Link1.0,Live,120621,mn-10-120621,Manhattan,9,110,320 ST. NICHOLAS AVENUE,WEST 126 STREET,WEST 125 STREET,SE,10027,C4-4D,40.811325,-73.952053,10/29/16,12/20/16,Central Harlem South,1059317,1019520043,1025700,"(40.811325, -73.952053)"
bx-05-119631,Link1.0,Live,119631,bx-05-119631,Bronx,14,205,1876 JEROME AVENUE,MOUNT HOPE PLACE,EAST 177 STREET,NE,10453,C2-4,40.849486,-73.910931,4/22/17,7/13/17,Mount Hope,2008231,2028520001,2023301,"(40.849486, -73.910931)"
mn-06-134843,Link1.0,Live,134843,mn-06-134843,Manhattan,2,106,241 1 AVENUE,EAST 14 STREET,EAST 15 STREET,NW,10003,C1-7A,40.731602,-73.982548,10/7/17,1/3/18,Gramercy,1082156,1009210027,1004800,"(40.731602, -73.982548)"
mn-07-107927,Link1.0,Live,107927,mn-07-107927,Manhattan,6,107,2227 BROADWAY,WEST 79 STREET,WEST 80 STREET,NW,10024,C4-6A,40.784128,-73.979996,10/11/17,1/3/18,Upper West Side,1032623,1012270006,1016700,"(40.784128, -73.979996)"
mn-12-111803,Link1.0,Live,111803,mn-12-111803,Manhattan,7,112,2002 AMSTERDAM AVENUE,WEST 159 STREET,WEST 160 STREET,NW,10032,C1-4,40.834245,-73.941159,7/15/16,7/21/16,Washington Heights South,1062798,1021180042,1024500,"(40.834245, -73.941159)"
qu-01-125131,Link1.0,Live,125131,qu-01-125131,Queens,22,401,31-02 30 AVENUE,31 STREET,32 STREET,SE,11102,C4-2A,40.766766,-73.921276,5/6/17,6/26/17,Astoria,4008486,4006150035,4006300,"(40.766766, -73.921276)"
bk-01-146091,Link1.0,Live,146091,LINK-021157,Brooklyn,34,301,178 BROADWAY,DRIGGS AVENUE,BEDFORD AVENUE,SW,11211,C4-3,40.7099,-73.96244,6/5/18,1/29/19,North Side-South Side,3335296,3021320021,3054900,"(40.7099, -73.96244)"
qu-01-145958,Link1.0,Live,145958,LINK-019781,Queens,26,401,29-37 40 ROAD,NORTHERN BOULEVARD,29 STREET,SE,11101,M1-3/R7X,40.751149,-73.934943,9/30/17,1/10/18,Queensbridge-Ravenswood-Long Island City,4000000,4004020012,4003100,"(40.751149, -73.934943)"
mn-11-120222,Link1.0,Live,120222,mn-11-120222,Manhattan,8,111,1945 3 AVENUE,EAST 107 STREET,EAST 108 STREET,NE,10029,C1-5,40.792297,-73.943988,5/20/16,6/15/16,East Harlem South,1080688,1016560001,1017000,"(40.792297, -73.943988)"
mn-12-121455,Link1.0,Live,121455,mn-12-121455,Manhattan,10,112,1358 ST. NICHOLAS AVENUE,WEST 178 STREET,WEST 177 STREET,SE,10033,C1-4,40.847197,-73.935148,12/6/17,4/24/18,Washington Heights South,1063235,1021330066,1026100,"(40.847197, -73.935148)"
mn-06-134535,Link1.0,Live,134535,mn-06-134535,Manhattan,2,106,380 2 AVENUE,EAST 22 STREET,EAST 21 STREET,SW,10010,C1-9A,40.737088,-73.981368,9/28/17,12/5/17,Gramercy,1020567,1009270055,1006400,"(40.737088, -73.981368)"
mn-09-120360,Link1.0,Live,120360,mn-09-120360,Manhattan,7,109,3497 BROADWAY,WEST 143 STREET,WEST 142 STREET,SW,10031,C1-4,40.82509,-73.951656,6/11/16,7/6/16,Hamilton Heights,1062347,1020890033,1022900,"(40.82509, -73.951656)"
mn-06-121364,Link1.0,Live,121364,mn-06-121364,Manhattan,4,106,605 3 AVENUE,EAST 39 STREET,EAST 40 STREET,NE,10158,C5-3,40.748914,-73.975648,2/6/16,3/7/16,Turtle Bay-East Midtown,1082153,1009200012,1008800,"(40.748914, -73.975648)"
bk-01-140788,Link1.0,Live,140788,bk-01-140788,Brooklyn,34,301,326 GRAHAM AVENUE,DEVOE STREET,METROPOLITAN AVENUE,NE,11211,C2-4,40.713913,-73.944206,4/8/17,4/28/17,East Williamsburg,3322922,3027650001,3049700,"(40.713913, -73.944206)"
mn-06-123287,Link1.0,Live,123287,mn-06-123287,Manhattan,2,106,223 EAST 14 STREET,3 AVENUE,2 AVENUE,NW,10003,C1-6A,40.73296,-73.986173,10/1/16,10/19/16,Gramercy,1019504,1008960011,1004800,"(40.73296, -73.986173)"
mn-07-121304,Link1.0,Live,121304,mn-07-121304,Manhattan,6,107,2299 BROADWAY,WEST 83 STREET,WEST 82 STREET,NE,10024,C4-6A,40.786403,-73.9783,3/29/16,4/25/16,Upper West Side,1032755,1012300008,1017100,"(40.786403, -73.9783)"
bx-01-146049,Link1.0,Live,146049,LINK-020603,Bronx,8,201,289 MORRIS AVENUE,EAST 139 STREET,EAST 140 STREET,MIDBLOCK,10451,M1-4/R7A,40.812079,-73.92659,1/14/18,7/2/18,Mott Haven-Port Morris,2000953,2023330031,2005100,"(40.812079, -73.92659)"
mn-07-133628,Link1.0,Live,133628,mn-07-133628,Manhattan,7,107,2618 BROADWAY,WEST 99 STREET,WEST 98 STREET,SE,10025,C1-5,40.796425,-73.970279,7/7/17,8/18/17,Upper West Side,1056408,1018700043,1018700,"(40.796425, -73.970279)"
mn-12-134041,Link1.0,Live,134041,LINK-002140,Manhattan,10,112,4351 BROADWAY,WEST 186 STREET,WEST 185 STREET,SE,10033,C8-3,40.85308,-73.93438,2/10/22,4/28/22,Washington Heights North,1064426,1021800133,1027100,"(40.85308, -73.93438)"
mn-08-135943,Link1.0,Live,135943,mn-08-135943,Manhattan,5,108,1164 2 AVENUE,EAST 61 STREET,EAST 62 STREET,NE,10065,C2-8,40.761977,-73.963213,10/28/17,2/16/18,Lenox Hill-Roosevelt Island,1084255,1014360001,1011000,"(40.761977, -73.963213)"
mn-09-146058,Link1.0,Live,146058,LINK-018196,Manhattan,7,109,3270 BROADWAY,WEST 132 STREET,WEST 131 STREET,NE,10027,C6-1,40.818023,-73.956374,1/27/18,4/25/18,Manhattanville,1081809,1019860030,1021900,"(40.818023, -73.956374)"
qu-12-159192,Link5G_Ad,Live,,,Queens,27,412,168-11 DOUGLAS AVENUE,DOUGLAS AVENUE,93rd AVENUE,NE,11433,M1-1,40.703764,-73.790833,2/27/23,9/12/23,Jamaica,4533758,4102170048,,"(40.703764, -73.790833)"
mn-09-120408,Link1.0,Live,120408,mn-09-120408,Manhattan,7,109,562 WEST 113 STREET,BROADWAY,AMSTERDAM AVENUE,SE,10025,C1-4,40.805923,-73.965081,5/27/16,7/1/16,Morningside Heights,1057014,1018840061,1019900,"(40.805923, -73.965081)"
mn-06-121785,Link1.0,Live,121785,mn-06-121785,Manhattan,4,106,962 2 AVENUE,EAST 51 STREET,EAST 50 STREET,SE,10022,C1-9,40.755335,-73.968041,10/7/17,2/8/18,Turtle Bay-East Midtown,1039628,1013430049,1009800,"(40.755335, -73.968041)"
mn-12-120663,Link1.0,Live,120663,mn-12-120663,Manhattan,10,112,1580 ST. NICHOLAS AVENUE,WEST 189 STREET,WEST 190 STREET,NE,10040,C1-4,40.854358,-73.92992,12/12/17,3/9/18,Washington Heights North,1063828,1021580062,1027700,"(40.854358, -73.92992)"
mn-05-107818,Link1.0,Live,107818,mn-05-107818,Manhattan,3,105,670 8 AVENUE,WEST 42 STREET,WEST 43 STREET,SE,10036,C6-4,40.757544,-73.989409,3/12/16,4/6/16,Midtown-Midtown South,1087141,1010140058,1011900,"(40.757544, -73.989409)"
mn-05-121950,Link1.0,Live,121950,mn-05-121950,Manhattan,4,105,32 EAST 50 STREET,MADISON AVENUE,PARK AVENUE,SE,10022,C5-3,40.757734,-73.975434,2/11/17,5/9/17,Midtown-Midtown South,1035455,1012850021,1010200,"(40.757734, -73.975434)"
mn-03-123383,Link5G_NonAd,Live,,,Manhattan,3,102,131 AVENUE C,EAST 8 STREET,EAST 9 STREET,NW,10009,C1-5,40.724859,-73.978389,5/24/24,6/27/24,Lower East Side,1004748,1003910036,2602,"(40.7248591, -73.9783893)"
bk-08-127030,Link1.0,Live,127030,bk-08-127030,Brooklyn,35,308,791 NOSTRAND AVENUE,EASTERN PARKWAY,LINCOLN PLACE,NE,11216,C2-4,40.670147,-73.950397,2/3/17,2/23/17,Crown Heights North,3032652,3012620001,3031702,"(40.670147, -73.950397)"
mn-01-109587,Link1.0,Live,109587,mn-01-109587,Manhattan,1,101,249 CHURCH STREET,LEONARD STREET,FRANKLIN STREET,SE,10013,C6-2A,40.717726,-74.00561,4/19/18,5/24/18,SoHo-TriBeCa-Civic Center-Little Italy,1001891,1001740011,1003300,"(40.717726, -74.00561)"
mn-05-138267,Link1.0,Live,138267,mn-05-138267,Manhattan,3,105,290 7 AVENUE,WEST 26 STREET,WEST 27 STREET,NW,10001,C6-2,40.746155,-73.994286,8/25/17,10/10/17,Midtown-Midtown South,1014236,1007760040,1009500,"(40.746155, -73.994286)"
mn-08-134739,Link1.0,Live,134739,MN-08-134739,Manhattan,4,108,1347 3 AVENUE,EAST 77 STREET,EAST 76 STREET,SE,10021,C1-9,40.772815,-73.95822,4/16/16,5/16/16,Lenox Hill-Roosevelt Island,1044091,1014310045,1013400,"(40.772815, -73.95822)"
qu-02-145778,Link1.0,Live,145778,LINK-018149,Queens,26,402,63-14 QUEENS BOULEVARD,64 STREET,61 STREET,SW,11377,C2-3,40.740962,-73.901886,3/4/17,3/28/17,Woodside,4053628,4023247501,4024500,"(40.740962, -73.901886)"
qu-04-145768,Link1.0,Live,145768,LINK-018137,Queens,25,404,90-20 QUEENS BOULEVARD,57 AVENUE,WOODHAVEN BOULEVARD,SW,11373,C1-2,40.733579,-73.871648,3/4/17,4/14/17,Elmhurst,4457337,4028570074,4047500,"(40.733579, -73.871648)"
mn-03-123816,Link1.0,Live,123816,mn-03-123816,Manhattan,2,103,91 3 AVENUE,EAST 12 STREET,EAST 13 STREET,NE,10003,C6-2A,40.732039,-73.987938,2/11/17,4/10/17,East Village,1006851,1004680001,1004000,"(40.732039, -73.987938)"
qu-06-124180,Link1.0,Live,124180,qu-06-124180,Queens,29,406,110-44 QUEENS BOULEVARD,ASCAN AVENUE,73 ROAD,SE,11375,C1-2,40.719293,-73.839741,7/20/16,7/29/16,Forest Hills,4078798,4032920015,4076901,"(40.719293, -73.839741)"
bx-02-152007,Link5G_Ad,Live,152007,,Bronx,17,202,888 Westchester Avenue,WESTCHESTER AVENUE,DAWSON STREET,SW,10459,C1-4,40.820806,-73.898984,7/7/22,9/27/22,Longwood,,2026960030,,"(40.820806, -73.898984)"
mn-04-137461,Link1.0,Live,137461,mn-04-137461,Manhattan,3,104,800 10 AVENUE,WEST 54 STREET,WEST 53 STREET,SE,10019,C6-2,40.767047,-73.989933,9/23/17,2/8/18,Clinton,1088574,1010637503,1013300,"(40.767047, -73.989933)"
mn-05-107739,Link1.0,Live,107739,mn-05-107739,Manhattan,3,105,795 6 AVENUE,WEST 27 STREET,WEST 28 STREET,NW,10001,C6-4X,40.745578,-73.991002,9/10/17,11/2/17,Midtown-Midtown South,1015075,1008030035,1009500,"(40.745578, -73.991002)"
mn-12-120767,Link1.0,Live,120767,mn-12-120767,Manhattan,10,112,1279 ST. NICHOLAS AVENUE,WEST 174 STREET,WEST 173 STREET,SW,10033,C2-4,40.844689,-73.937259,2/17/18,10/11/18,Washington Heights South,1063524,1021430013,1026300,"(40.844689, -73.937259)"
bk-04-156543,Link1.0,Live,,LINK-021185,Brooklyn,34,304,927 BROADWAY,BROADWAY,STOCKTON STREET,E,11206,C2-3,40.697517,-73.935825,8/22/22,3/3/23,Bushwick South,3071870,3031500005,389,"(40.697517, -73.935825)"
bk-06-145896,Link1.0,Live,145896,LINK-021505,Brooklyn,39,306,667 WARREN STREET,5 AVENUE,4 AVENUE,NW,11217,C1-4,40.680323,-73.978034,7/27/17,9/5/17,Park Slope-Gowanus,3018671,3009340046,3012901,"(40.680323, -73.978034)"
mn-11-120249,Link1.0,Live,120249,mn-11-120249,Manhattan,8,111,150 EAST 116 STREET,LEXINGTON AVENUE,3 AVENUE,SE,10029,C1-4,40.798488,-73.941542,9/23/17,11/3/17,East Harlem North,1052262,1016430052,1018200,"(40.798488, -73.941542)"
mn-05-134155,Link1.0,Live,134155,mn-05-134155,Manhattan,3,105,1609 BROADWAY,WEST 49 STREET,WEST 48 STREET,NW,10019,C6-7T,40.760718,-73.984634,5/26/16,7/19/16,Midtown-Midtown South,1076195,1010200046,1012500,"(40.760718, -73.984634)"
bx-05-116218,Link1.0,Live,116218,bx-05-116218,Bronx,15,205,2461 WEBSTER AVENUE,EAST 188 STREET,EAST 189 STREET,MIDBLOCK,10458,C2-4,40.860215,-73.893059,5/12/16,5/25/16,Bedford Park-Fordham North,2011078,2030260059,2039902,"(40.860215, -73.893059)"
qu-01-145950,Link1.0,Live,145950,LINK-021020,Queens,26,401,42-27 35 AVENUE,43 STREET,42 STREET,NW,11101,C2-1,40.754136,-73.919819,8/31/17,10/23/17,Astoria,4307241,4006750055,4015900,"(40.754136, -73.919819)"
mn-03-123270,Link1.0,Live,123270,mn-03-123270,Manhattan,2,103,190 2 AVENUE,EAST 12 STREET,EAST 11 STREET,SE,10003,C1-5,40.730881,-73.985882,7/2/16,9/13/16,East Village,1006476,1004530008,1004000,"(40.730881, -73.985882)"
bk-05-145936,Link1.0,Live,145936,LINK-021929,Brooklyn,37,305,22 GEORGIA AVENUE,FULTON STREET,JAMAICA AVENUE,SW,11207,M1-1,40.677043,-73.899212,9/23/17,1/16/18,East New York,3083250,3036670018,3119800,"(40.677043, -73.899212)"
qu-12-123702,Link5G_Ad,Live,123702,15000,Queens,27,412,197-48 JAMAICA AVENUE,Carpenter Avenue,Woodhull Avenue,,11423,C2-2,40.713333,-73.761335,6/16/22,7/29/22,Hollis,4231551,4108240011,4050000,"(40.713333, -73.761335)"
bk-09-126569,Link1.0,Live,126569,bk-09-126569,Brooklyn,40,309,535 FLATBUSH AVENUE,LINCOLN ROAD,BEEKMAN PLACE,SE,11225,C1-3,40.660852,-73.960581,2/17/17,3/7/17,Prospect Lefferts Gardens-Wingate,3114678,3050280006,3079801,"(40.660852, -73.960581)"
mn-04-135464,Link1.0,Live,135464,mn-04-135464,Manhattan,3,104,655 6 AVENUE,WEST 21 STREET,WEST 20 STREET,SW,10010,C6-2A,40.741515,-73.993963,2/24/18,10/18/18,Hudson Yards-Chelsea-Flatiron-Union Square,1087522,1007967504,1008700,"(40.741515, -73.993963)"
mn-08-121021,Link1.0,Live,121021,mn-08-121021,Manhattan,5,108,1495 3 AVENUE,EAST 84 STREET,EAST 85 STREET,NE,10028,C1-9,40.777561,-73.954752,2/26/16,4/15/16,Yorkville,1048724,1015300001,1014601,"(40.777561, -73.954752)"
mn-05-121998,Link1.0,Live,121998,mn-05-121998,Manhattan,3,105,207 WEST 34 STREET,7 AVENUE,8 AVENUE,NW,10001,C6-4M,40.751274,-73.991069,11/12/16,3/27/18,Midtown-Midtown South,1014408,1007840041,1010900,"(40.751274, -73.991069)"
mn-06-121490,Link1.0,Live,121490,mn-06-121490,Manhattan,2,106,201 EAST 23 STREET,3 AVENUE,2 AVENUE,NE,10010,C2-8A,40.738827,-73.982886,10/28/17,4/24/18,Gramercy,1082135,1009040001,1006400,"(40.738827, -73.982886)"
mn-09-131062,Link1.0,Live,131062,mn-09-131062,Manhattan,7,109,1881 AMSTERDAM AVENUE,WEST 153 STREET,WEST 154 STREET,NE,10032,C2-4,40.830336,-73.943756,7/19/16,8/8/16,Hamilton Heights,1061650,1020680001,1023501,"(40.830336, -73.943756)"
qu-06-145767,LINK1.0,Removed Pending Reinstall,145767,LINK-018046,Queens,29,406,98-22 QUEENS BOULEVARD,65 ROAD,66 AVENUE,SE,11374,C1-2,40.728067,-73.857446,3/4/17,4/5/17,Forest Hills,4072160,4030860018,4071306,"(40.728067, -73.857446)"
mn-03-158275,Link5G_Ad,Live,,,Manhattan,1,103,94 HESTER STREET,ELDRIDGE STREET,ALLEN STREET,SE,10002,C6-1G,40.716388,-73.99267,10/8/22,5/30/23,,,,,"(40.716388, -73.99267)"
